"rk","player","min","gca","sca","cmp_percent","won_percent","succ_percent","carries","int","tkl","season","age","nation","team","comp","mp","min_2","x90s","starts","subs","un_sub","gls","ast","g_a","g_pk","pk","p_katt","p_km","cmp","att","cmp_percent_2","kp","x3_jan","ppa","crs_pa","prg_p","tot_dist","prg_dist","cmp_2","att_2","cmp_percent_3","cmp_3","att_3","cmp_percent_4","cmp_4","att_4","cmp_percent_5","sca_2","pass_live","pass_dead","to","sh","fld","def","gca_2","pass_live_2","pass_dead_2","to_2","sh_2","fld_2","def_2","carries_2","tot_dist_2","prg_dist_2","prg_c","x3_jan_2","cpa","mis","dis","rec","prg_r","att_5","succ","succ_percent_2","tkld","tkld_percent","tkl_2","tkl_w","def_3rd","mid_3rd","att_3rd","tkl_3","att_6","tkl_percent","lost","blocks","sh_3","pass","int_2","tkl_int","clr","err","won","lost_2","won_percent_2","pos"
"2565","Nicolás Burdisso",2069,"1","9","85.2","60","100","725","30","20","2017-2018","36","ar ARG","Torino","it Serie A","24","2,069","23","23","1","11","0","0","0","0","0","0","0","943","1107","85.2","3","28","3","1","60","21543","8034","214","245","87.3","521","585","89.1","196","250","78.4","9","8","1","0","0","0","0","1","1","0","0","0","0","0","725","3446","1857","3","0","0","6","3","796","1","1","1","100","0","0","20","11","13","7","0","7","11","63.6","4","23","14","9","30","50","124","3","45","30","60","DF"
"2566","Sebastien De Maio",2053,"1","13","81.1","54.5","66.7","777","36","26","2017-2018","30","fr FRA","Bologna","it Serie A","26","2,053","22.8","22","4","10","2","0","2","2","0","0","0","921","1135","81.1","5","63","4","0","71","19737","7366","262","302","86.8","497","555","89.5","160","260","61.5","13","12","1","0","0","0","0","1","1","0","0","0","0","0","777","3944","2099","19","5","0","12","12","820","7","6","4","66.7","2","33.3","26","17","15","11","0","10","25","40","15","35","18","17","36","62","147","0","36","30","54.5","DF"
"2567","Achraf Lazaar",478,"0","7","69.8","45.5","52.9","140","6","12","2017-2018","25","ma MAR","Benevento","it Serie A","9","478","5.3","6","3","4","1","0","1","1","0","0","0","118","169","69.8","3","4","4","3","4","1810","392","64","77","83.1","36","48","75","11","29","37.9","7","7","0","0","0","0","0","0","0","0","0","0","0","0","140","830","312","12","11","1","13","21","152","18","17","9","52.9","8","47.1","12","8","9","2","1","5","11","45.5","6","5","1","4","6","18","10","0","5","6","45.5","MF,DF"
"2568","Paweł Jaroszyński",809,"0","12","59.4","44","75","194","21","20","2017-2018","22","pl POL","Chievo","it Serie A","11","809","9","9","2","20","0","0","0","0","0","0","0","243","409","59.4","5","19","7","7","24","4526","1821","110","140","78.6","95","144","66","33","95","34.7","12","10","0","1","0","0","1","0","0","0","0","0","0","0","194","1000","526","15","10","1","9","2","221","32","4","3","75","1","25","20","12","14","5","1","9","18","50","9","11","4","7","21","41","40","1","11","14","44","DF"
"2569","Cheick Diabaté",664,"1","6","73.3","36.4","0","100","0","1","2017-2018","29","ml MLI","Benevento","it Serie A","11","664","7.4","7","4","3","8","0","8","8","0","0","0","85","116","73.3","2","3","1","0","8","1215","133","52","64","81.3","26","41","63.4","4","5","80","6","4","0","0","1","1","0","1","1","0","0","0","0","0","100","562","161","5","6","4","11","12","143","28","6","0","0","6","100","1","1","0","1","0","1","3","33.3","2","2","0","2","0","1","6","0","24","42","36.4","FW"
"2570","Francesco Cassata",458,"0","9","62.1","42.9","54.5","96","5","12","2017-2018","20","it ITA","Sassuolo","it Serie A","10","458","5.1","5","5","25","1","0","1","1","0","0","0","82","132","62.1","2","11","3","1","14","1542","487","42","52","80.8","24","38","63.2","14","36","38.9","9","6","0","1","1","0","1","0","0","0","0","0","0","0","96","563","185","4","4","0","6","5","108","20","11","6","54.5","5","45.5","12","7","6","5","1","2","10","20","8","3","0","3","5","17","0","0","3","4","42.9","MF"
"2571","Luca Antei",592,"0","5","86.6","63.6","60","236","26","19","2017-2018","25","it ITA","Benevento","it Serie A","8","592","6.6","8","0","2","0","0","0","0","0","0","0","316","365","86.6","0","17","0","0","16","6748","2422","77","83","92.8","197","210","93.8","39","69","56.5","5","4","0","0","1","0","0","0","0","0","0","0","0","0","236","1373","893","7","3","0","2","4","286","1","5","3","60","2","40","19","14","12","7","0","6","11","54.5","5","10","8","2","26","45","35","0","7","4","63.6","DF"
"2572","Iuri Medeiros",641,"2","28","68.8","28.6","63.6","252","2","6","2017-2018","23","pt POR","Genoa","it Serie A","11","641","7.1","7","4","5","2","1","3","2","0","0","0","201","292","68.8","14","16","17","2","34","3580","992","93","120","77.5","60","81","74.1","32","64","50","28","17","7","1","1","2","0","2","2","0","0","0","0","0","252","1770","783","29","21","5","12","15","274","60","22","14","63.6","8","36.4","6","4","3","2","1","4","8","50","4","3","1","2","2","8","3","0","4","10","28.6","FW,MF"
"2573","Lorenzo Venuti",2390,"3","40","81.1","39.7","56.7","704","40","44","2017-2018","22","it ITA","Benevento","it Serie A","31","2,390","26.6","25","6","6","0","1","1","0","0","0","0","971","1197","81.1","20","48","17","12","74","15880","5632","513","570","90","351","408","86","85","157","54.1","40","31","3","1","1","3","1","3","3","0","0","0","0","0","704","3921","2182","47","33","4","21","11","833","46","30","17","56.7","13","43.3","44","34","26","12","6","16","37","43.2","21","40","16","24","40","84","105","3","23","35","39.7","DF"
"2574","Remo Freuler",3006,"7","115","86.4","48.2","66.7","1569","28","89","2017-2018","25","ch SUI","Atalanta","it Serie A","35","3,006","33.4","33","2","2","5","2","7","5","0","0","0","1945","2252","86.4","48","213","34","4","271","31382","8570","905","1003","90.2","812","899","90.3","128","190","67.4","115","92","10","4","7","2","0","7","6","1","0","0","0","0","1569","8926","4493","78","58","13","40","45","1844","75","54","36","66.7","18","33.3","89","62","35","41","13","27","82","32.9","55","46","13","33","28","117","37","2","27","29","48.2","MF"
"2575","Oscar Hiljemark",1279,"4","58","77.3","39.5","65","399","9","12","2017-2018","25","se SWE","Genoa","it Serie A","15","1,279","14.2","15","0","0","0","3","3","0","0","0","0","523","677","77.3","36","52","22","11","73","8066","2753","290","327","88.7","165","202","81.7","41","99","41.4","58","38","17","1","1","1","0","4","4","0","0","0","0","0","399","1889","796","23","23","4","18","17","477","60","20","13","65","7","35","12","8","2","8","2","3","24","12.5","21","14","4","10","9","21","12","0","15","23","39.5","MF"
"2576","Stephan Lichtsteiner",1704,"3","22","80.7","51.2","76.2","889","15","31","2017-2018","33","ch SUI","Juventus","it Serie A","27","1,704","18.9","21","6","7","0","2","2","0","0","1","1","1009","1250","80.7","8","76","18","8","89","16496","6130","501","552","90.8","370","440","84.1","92","167","55.1","22","20","0","0","0","2","0","3","3","0","0","0","0","0","889","4541","2577","62","40","2","16","8","962","74","21","16","76.2","5","23.8","31","27","16","10","5","9","17","52.9","8","11","2","9","15","46","38","1","22","21","51.2","DF"
"2577","Antonio Caracciolo",2857,"0","15","80","55.2","100","557","39","52","2017-2018","27","it ITA","Hellas Verona","it Serie A","33","2,857","31.7","32","1","4","2","4","6","2","0","0","0","785","981","80","4","23","1","0","33","16277","5677","234","258","90.7","419","477","87.8","126","218","57.8","15","8","1","0","3","1","2","0","0","0","0","0","0","0","557","2773","1275","2","3","3","12","3","718","8","9","9","100","0","0","52","34","41","8","3","17","30","56.7","13","64","44","20","39","91","203","0","48","39","55.2","DF"
"2578","Bartosz Salamon",1725,"1","15","80.6","70.8","100","518","58","28","2017-2018","26","pl POL","SPAL","it Serie A","22","1,725","19.2","20","2","9","0","0","0","0","0","0","0","699","867","80.6","3","74","6","2","90","14972","5638","197","225","87.6","383","419","91.4","111","198","56.1","15","11","0","1","1","1","1","1","0","0","0","0","1","0","518","3353","2203","28","12","0","4","4","644","5","5","5","100","0","0","28","22","21","7","0","12","21","57.1","9","24","18","6","58","86","148","0","51","21","70.8","DF"
"2579","Andrija Balić",1083,"5","34","79.5","50","77.4","380","16","18","2017-2018","19","hr CRO","Udinese","it Serie A","21","1,083","12","11","10","16","0","1","1","0","0","0","0","446","561","79.5","14","40","6","2","51","8362","2123","179","210","85.2","196","226","86.7","57","88","64.8","34","22","6","4","0","2","0","5","2","1","1","0","1","0","380","2010","826","16","14","3","27","9","402","19","31","24","77.4","7","22.6","18","9","5","12","1","8","27","29.6","19","6","3","3","16","34","13","0","8","8","50","MF"
"2580","Samuel Armenteros",429,"0","4","74.1","28","85.7","66","1","4","2017-2018","27","se SWE","Benevento","it Serie A","9","429","4.8","5","4","8","1","0","1","1","0","0","0","63","85","74.1","1","4","1","0","8","768","153","35","48","72.9","19","26","73.1","1","2","50","4","4","0","0","0","0","0","0","0","0","0","0","0","0","66","314","73","2","4","1","19","7","89","17","7","6","85.7","1","14.3","4","2","1","3","0","0","3","0","3","1","1","0","1","5","3","0","7","18","28","FW"
"2581","Simone Calvano",644,"0","5","75.9","51.9","88.9","173","15","13","2017-2018","24","it ITA","Hellas Verona","it Serie A","15","644","7.2","7","8","6","0","0","0","0","0","0","0","186","245","75.9","2","20","1","1","23","3098","932","99","117","84.6","66","87","75.9","16","31","51.6","5","5","0","0","0","0","0","0","0","0","0","0","0","0","173","911","450","4","2","1","7","7","186","11","9","8","88.9","1","11.1","13","12","4","9","0","3","16","18.8","13","10","4","6","15","28","14","1","14","13","51.9","MF"
"2582","Cristiano Biraghi",2980,"8","96","70.8","50.8","55.6","898","43","74","2017-2018","24","it ITA","Fiorentina","it Serie A","34","2,980","33.1","34","0","3","1","4","5","1","0","0","0","1268","1790","70.8","58","68","41","25","81","22496","7919","573","656","87.3","519","686","75.7","144","355","40.6","96","56","31","1","5","2","1","8","4","2","0","1","1","0","898","4379","2362","54","49","1","26","10","1083","127","18","10","55.6","8","44.4","74","48","33","32","9","36","58","62.1","22","42","5","37","43","117","103","2","32","31","50.8","DF"
"2583","Guilherme",944,"6","37","81","11.1","53.1","289","8","20","2017-2018","26","br BRA","Benevento","it Serie A","12","944","10.5","11","1","0","2","2","4","2","0","0","0","307","379","81","21","26","9","2","38","4420","1046","169","189","89.4","101","116","87.1","19","36","52.8","37","28","3","2","3","1","0","6","4","0","0","2","0","0","289","1897","839","29","18","2","22","16","357","55","32","17","53.1","15","46.9","20","11","7","7","6","3","19","15.8","16","14","1","13","8","28","4","0","2","16","11.1","MF,FW"
"2584","Felipe Anderson",1162,"13","84","72","20","67.5","610","11","34","2017-2018","24","br BRA","Lazio","it Serie A","21","1,162","12.9","9","12","2","4","6","10","4","0","0","0","512","711","72","38","45","35","5","83","8036","2628","258","310","83.2","179","234","76.5","42","89","47.2","84","56","10","14","1","2","1","13","10","1","2","0","0","0","610","5362","2830","98","80","41","46","47","665","140","114","77","67.5","37","32.5","34","21","7","11","16","6","35","17.1","29","17","0","17","11","45","8","1","3","12","20","FW,MF"
"2585","Ahmad Benali",811,"3","23","77.7","39.1","30","256","8","19","2017-2018","25","ly LBY","Crotone","it Serie A","10","811","9","10","0","0","1","1","2","1","0","0","0","313","403","77.7","8","38","9","0","50","4782","1629","162","188","86.2","122","153","79.7","16","33","48.5","23","14","5","0","3","1","0","3","2","0","0","1","0","0","256","1242","634","17","17","3","10","9","290","37","10","3","30","7","70","19","10","8","10","1","5","27","18.5","22","14","1","13","8","27","15","0","9","14","39.1","MF"
"2586","Manuel Pucciarelli",1380,"1","38","73.9","12.2","36.4","323","7","23","2017-2018","26","it ITA","Chievo","it Serie A","22","1,380","15.3","17","5","16","2","0","2","2","0","0","0","303","410","73.9","16","21","7","1","29","3822","662","189","242","78.1","70","87","80.5","13","21","61.9","38","33","0","1","2","2","0","1","1","0","0","0","0","0","323","1490","459","19","14","11","29","16","384","105","22","8","36.4","14","63.6","23","14","3","11","9","8","21","38.1","13","15","0","15","7","30","4","0","5","36","12.2","FW,MF"
"2587","Diego Falcinelli",1754,"6","49","68.3","43.7","42.3","383","3","5","2017-2018","26","it ITA","2 Teams","it Serie A","32","1,754","19.5","18","14","5","2","1","3","2","0","0","0","241","353","68.3","13","14","9","1","33","3319","547","152","207","73.4","71","103","68.9","10","16","62.5","49","29","2","4","9","5","0","6","4","0","0","2","0","0","383","2002","688","21","16","11","54","41","467","132","26","11","42.3","15","57.7","5","5","2","2","1","1","18","5.6","17","17","3","14","3","8","13","0","52","67","43.7","FW"
"2588","Luca Rizzo",488,"1","14","67","40","40.9","158","3","18","2017-2018","25","it ITA","2 Teams","it Serie A","11","488","5.4","4","7","8","2","0","2","2","0","0","0","142","212","67","3","16","7","3","19","2180","677","81","99","81.8","47","62","75.8","9","20","45","14","7","3","3","1","0","0","1","1","0","0","0","0","0","158","1123","528","20","10","9","8","8","184","32","22","9","40.9","13","59.1","18","10","7","10","1","5","17","29.4","12","10","0","10","3","21","5","1","2","3","40","MF"
"2589","Diego Perotti",1609,"11","99","77.2","34.6","58.5","787","11","25","2017-2018","29","ar ARG","Roma","it Serie A","25","1,609","17.9","17","8","3","5","3","8","3","2","4","2","709","918","77.2","39","62","35","14","97","10214","2296","384","434","88.5","239","310","77.1","34","76","44.7","99","61","15","12","3","5","3","11","7","1","1","0","0","2","787","7272","3867","137","99","39","40","38","886","198","106","62","58.5","44","41.5","25","17","6","14","5","8","20","40","12","19","0","19","11","36","13","0","9","17","34.6","FW,MF"
"2590","Patrick Cutrone",1503,"6","28","75","19.7","42.9","320","3","11","2017-2018","19","it ITA","Milan","it Serie A","28","1,503","16.7","17","11","10","10","1","11","10","0","0","0","252","336","75","14","6","4","0","20","3184","337","166","201","82.6","67","91","73.6","5","10","50","28","21","0","0","6","1","0","6","3","0","0","2","1","0","320","1777","598","23","19","9","56","24","394","141","14","6","42.9","8","57.1","11","10","2","7","2","1","10","10","9","11","1","10","3","14","12","0","12","49","19.7","FW"
"2591","Piotr Zieliński",1667,"7","70","86.6","19.4","66.7","937","13","31","2017-2018","23","pl POL","Napoli","it Serie A","36","1,667","18.5","14","22","2","4","1","5","4","0","0","0","1136","1312","86.6","36","120","25","1","149","14993","3821","736","799","92.1","259","296","87.5","56","78","71.8","70","62","0","3","2","3","0","7","4","0","1","0","2","0","937","4900","2714","73","62","9","21","21","1227","112","63","42","66.7","21","33.3","31","19","7","21","3","9","24","37.5","15","32","3","29","13","44","19","1","7","29","19.4","MF,FW"
"2592","Marco Borriello",773,"2","18","76.7","54.3","18.2","144","1","4","2017-2018","35","it ITA","SPAL","it Serie A","15","773","8.6","9","6","2","1","0","1","1","0","0","0","122","159","76.7","10","5","2","0","8","1420","181","81","95","85.3","22","35","62.9","3","4","75","18","16","0","0","1","1","0","2","1","0","0","1","0","0","144","1060","249","8","7","3","26","12","166","48","11","2","18.2","9","81.8","4","2","2","1","1","0","1","0","1","1","0","1","1","5","6","0","19","16","54.3","FW"
"2593","Manuel Locatelli",684,"2","25","84.9","35.3","80","330","9","16","2017-2018","19","it ITA","Milan","it Serie A","21","684","7.6","5","16","17","0","0","0","0","0","0","0","465","548","84.9","9","47","5","0","54","8530","2233","182","201","90.5","227","255","89","51","78","65.4","25","22","0","2","1","0","0","2","2","0","0","0","0","0","330","1482","842","18","8","0","7","6","467","15","10","8","80","2","20","16","13","6","9","1","4","18","22.2","14","10","2","8","9","25","13","0","6","11","35.3","MF"
"2594","Raman Chibsah",1048,"0","18","88.6","33.3","50","326","4","20","2017-2018","24","gh GHA","Benevento","it Serie A","14","1,048","11.6","12","2","5","0","0","0","0","0","0","0","372","420","88.6","9","33","3","1","25","5922","1389","172","181","95","159","181","87.8","22","26","84.6","18","13","0","1","3","0","1","0","0","0","0","0","0","0","326","1810","690","8","12","1","21","14","376","17","24","12","50","12","50","20","13","10","7","3","4","14","28.6","10","13","2","11","4","24","16","0","7","14","33.3","MF"
"2595","Davide Faraoni",1754,"6","32","68.5","45","60","529","58","62","2017-2018","25","it ITA","Crotone","it Serie A","28","1,754","19.5","18","10","10","2","4","6","2","0","0","0","638","932","68.5","10","54","13","4","74","11946","5240","255","293","87","281","366","76.8","86","207","41.5","32","20","8","1","1","2","0","6","5","1","0","0","0","0","529","2784","1408","36","23","5","19","17","515","42","25","15","60","10","40","62","39","36","20","6","28","47","59.6","19","30","8","22","58","120","76","0","18","22","45","DF,MF"
"2596","Miguel Veloso",1734,"2","44","76.5","57.1","80","625","13","40","2017-2018","31","pt POR","Genoa","it Serie A","22","1,734","19.3","21","1","5","1","0","1","1","0","0","0","870","1137","76.5","19","97","8","2","113","17486","5625","306","349","87.7","413","495","83.4","138","249","55.4","44","23","19","0","2","0","0","2","0","1","0","1","0","0","625","3243","1684","28","14","0","16","8","735","21","10","8","80","2","20","40","29","18","19","3","11","41","26.8","30","26","3","23","13","53","35","0","20","15","57.1","MF"
