"rk","player","min","gca","sca","cmp_percent","won_percent","succ_percent","carries","int","tkl","season","age","nation","team","comp","mp","min_2","x90s","starts","subs","un_sub","gls","ast","g_a","g_pk","pk","p_katt","p_km","cmp","att","cmp_percent_2","kp","x3_jan","ppa","crs_pa","prg_p","tot_dist","prg_dist","cmp_2","att_2","cmp_percent_3","cmp_3","att_3","cmp_percent_4","cmp_4","att_4","cmp_percent_5","sca_2","pass_live","pass_dead","to","sh","fld","def","gca_2","pass_live_2","pass_dead_2","to_2","sh_2","fld_2","def_2","carries_2","tot_dist_2","prg_dist_2","prg_c","x3_jan_2","cpa","mis","dis","rec","prg_r","att_5","succ","succ_percent_2","tkld","tkld_percent","tkl_2","tkl_w","def_3rd","mid_3rd","att_3rd","tkl_3","att_6","tkl_percent","lost","blocks","sh_3","pass","int_2","tkl_int","clr","err","won","lost_2","won_percent_2","pos"
"932","Liam Gibbs",1693,"0","46","80.8","39.2","62.5","653","16","30","2022-2023","19","eng ENG","Norwich City","eng Championship","34","1,693","18.8","18","16","6","1","0","1","1","0","0","0","787","974","80.8","24","76","12","3","95","13793","4362","356","407","87.5","334","388","86.1","73","128","57","46","37","4","1","2","1","1","0","0","0","0","0","0","0","653","3927","1843","33","40","5","36","13","775","34","16","10","62.5","4","25","30","21","11","17","2","17","31","54.8","14","20","4","16","16","46","24","1","20","31","39.2","MF"
"933","Dwight Gayle",2385,"7","67","67.4","38","11.1","393","10","18","2022-2023","31","eng ENG","Stoke City","eng Championship","35","2,385","26.5","31","4","2","3","5","8","3","0","0","0","384","570","67.4","31","40","14","2","64","5159","1380","239","322","74.2","101","150","67.3","15","31","48.4","67","48","2","1","10","4","2","7","6","0","0","0","1","0","393","1523","599","17","12","10","46","14","544","118","18","2","11.1","10","55.6","18","13","3","9","6","7","22","31.8","15","8","1","7","10","28","7","0","46","75","38","FW"
"934","Alfie Jones",3519,"4","26","82.8","57.4","50","1411","50","33","2022-2023","24","eng ENG","Hull City","eng Championship","40","3,519","39.1","40","0","1","0","0","0","0","0","0","0","1844","2227","82.8","7","85","7","1","77","35249","13856","666","741","89.9","1000","1084","92.3","164","327","50.2","26","22","0","0","4","0","0","4","3","0","0","1","0","0","1411","6167","3317","13","8","1","16","5","1674","7","10","5","50","4","40","33","20","18","14","1","15","23","65.2","8","41","27","14","50","83","166","2","120","89","57.4","DF"
"935","Omar Rekik",751,"0","5","78.9","69.2","42.9","347","12","4","2022-2023","20","tn TUN","Wigan Athletic","eng Championship","11","751","8.3","10","1","2","0","0","0","0","0","0","0","375","475","78.9","2","22","0","0","29","6541","2448","167","191","87.4","180","215","83.7","26","55","47.3","5","5","0","0","0","0","0","0","0","0","0","0","0","0","347","2607","1513","16","10","0","9","2","357","2","7","3","42.9","4","57.1","4","2","2","2","0","1","7","14.3","6","6","3","3","12","16","34","0","27","12","69.2","DF"
"936","Charlie Patino",2430,"5","62","68.8","46.3","46.7","766","52","65","2022-2023","18","eng ENG","Blackpool","eng Championship","34","2,430","27","28","6","5","2","4","6","2","0","0","0","842","1223","68.8","23","107","18","6","123","15289","5535","385","484","79.5","327","437","74.8","111","235","47.2","62","40","13","0","0","7","2","5","3","2","0","0","0","0","766","3977","1640","30","22","6","53","31","833","42","45","21","46.7","13","28.9","65","36","24","35","6","26","58","44.8","32","47","10","37","52","117","28","0","38","44","46.3","MF"
"937","Callum Robinson",1632,"8","55","72.8","26.8","37.3","412","6","5","2022-2023","27","ie IRL","2 Teams","eng Championship","26","1,632","18.1","19","7","1","5","6","11","5","0","2","2","329","452","72.8","25","39","16","6","61","5235","1404","180","208","86.5","99","148","66.9","34","53","64.2","55","37","1","7","7","2","1","8","7","0","1","0","0","0","412","2033","930","36","17","17","49","35","502","104","51","19","37.3","27","52.9","5","3","2","2","1","1","3","33.3","2","11","0","11","6","11","13","0","11","30","26.8","MF"
"938","Kyle Naughton",1521,"3","29","87.6","63.3","18.2","809","15","17","2022-2023","33","eng ENG","Swansea City","eng Championship","25","1,521","16.9","16","9","14","0","1","1","0","0","0","0","1134","1295","87.6","13","93","15","1","91","17596","6356","628","667","94.2","425","469","90.6","66","118","55.9","29","26","0","0","1","2","0","3","2","0","0","0","1","0","809","4294","2520","31","22","2","7","9","1019","25","11","2","18.2","7","63.6","17","9","14","2","1","8","19","42.1","11","17","5","12","15","32","50","0","19","11","63.3","DF"
"939","João Pedro",2787,"7","114","71.4","48.3","50.2","1178","23","56","2022-2023","20","br BRA","Watford","eng Championship","35","2,787","31","31","4","0","11","4","15","10","1","1","0","952","1334","71.4","45","99","54","10","151","14671","4011","517","638","81","298","397","75.1","84","164","51.2","114","67","9","16","6","13","3","7","6","0","1","0","0","0","1178","8051","3792","123","79","24","117","74","1385","209","231","116","50.2","87","37.7","56","35","17","26","13","24","38","63.2","14","34","4","30","23","79","25","0","56","60","48.3","MF,FW"
"940","Elliot Embleton",1058,"1","27","74.7","16.7","52","328","5","18","2022-2023","23","eng ENG","Sunderland","eng Championship","23","1,058","11.8","13","10","0","2","2","4","2","0","0","0","383","513","74.7","16","30","11","0","46","5661","1440","212","238","89.1","123","156","78.8","26","75","34.7","27","22","0","2","2","1","0","1","1","0","0","0","0","0","328","1811","641","23","19","9","22","16","441","38","25","13","52","10","40","18","8","5","9","4","6","14","42.9","8","13","4","9","5","23","12","0","1","5","16.7","MF,FW"
"941","Billy Sharp",1475,"3","30","64.5","34.3","14.3","270","3","15","2022-2023","36","eng ENG","Sheffield Utd","eng Championship","38","1,475","16.4","14","24","0","2","1","3","2","0","0","0","191","296","64.5","14","10","9","2","25","2475","461","124","153","81","41","73","56.2","9","21","42.9","30","23","1","0","4","2","0","3","2","0","0","1","0","0","270","1192","360","15","4","7","47","27","359","118","14","2","14.3","11","78.6","15","5","6","2","7","6","12","50","6","3","1","2","3","18","23","0","23","44","34.3","FW"
"942","Tommy Smith",2796,"5","50","82.6","53.7","30","1272","41","64","2022-2023","30","eng ENG","Middlesbrough","eng Championship","36","2,796","31.1","31","5","8","0","1","1","0","0","0","0","1908","2311","82.6","16","182","23","7","196","32767","10662","889","963","92.3","850","975","87.2","142","282","50.4","50","47","0","0","1","1","1","5","5","0","0","0","0","0","1272","4760","2390","49","33","9","18","8","1601","88","10","3","30","6","60","64","37","42","15","7","43","70","61.4","27","39","9","30","41","105","64","0","29","25","53.7","DF"
"943","Grant Hanley",3448,"4","28","86.3","79.2","50","1396","67","45","2022-2023","30","sct SCO","Norwich City","eng Championship","39","3,448","38.3","39","0","0","1","1","2","1","0","0","0","1816","2105","86.3","3","77","4","0","97","37116","11131","501","569","88","1079","1166","92.5","219","315","69.5","28","26","0","0","2","0","0","4","4","0","0","0","0","0","1396","6926","4183","26","16","2","10","5","1596","5","4","2","50","1","25","45","28","31","13","1","24","34","70.6","10","38","31","7","67","112","163","3","137","36","79.2","DF"
"944","Callum Styles",1207,"3","39","74.7","32.6","48.6","343","11","29","2022-2023","22","hu HUN","Millwall","eng Championship","22","1,207","13.4","12","10","0","1","1","2","1","0","0","0","401","537","74.7","13","37","9","3","44","6385","2127","218","250","87.2","127","165","77","39","82","47.6","39","23","6","2","5","3","0","3","1","1","0","1","0","0","343","2058","979","26","22","4","33","13","375","46","37","18","48.6","14","37.8","29","11","13","12","4","11","24","45.8","13","10","2","8","11","40","10","0","14","29","32.6","MF,FW"
"945","Andy Rinomhota",2404,"5","59","74.6","34.7","31","487","23","61","2022-2023","25","zw ZIM","Cardiff City","eng Championship","39","2,404","26.7","26","13","7","0","3","3","0","0","0","0","590","791","74.6","16","59","9","0","73","8733","2158","325","389","83.5","214","283","75.6","25","55","45.5","59","42","1","1","1","12","2","5","3","0","0","0","1","1","487","2518","1013","27","30","4","40","21","616","53","42","13","31","16","38.1","61","35","19","33","9","19","36","52.8","17","25","8","17","23","84","31","0","25","47","34.7","MF"
"946","Josh Bowler",1744,"5","57","72","33.3","48.8","444","7","15","2022-2023","23","eng ENG","Blackpool","eng Championship","25","1,744","19.4","19","6","2","4","2","6","4","0","0","0","280","389","72","14","28","25","1","72","4798","1394","128","163","78.5","122","148","82.4","23","36","63.9","57","29","1","12","8","6","1","5","3","0","0","2","0","0","444","4012","2355","88","63","36","45","34","428","80","123","60","48.8","52","42.3","15","10","7","6","2","7","18","38.9","11","13","0","13","7","22","3","0","4","8","33.3","FW,MF"
"947","Emmanuel Longelo",1680,"4","48","65.7","32.4","37.9","432","15","27","2022-2023","21","eng ENG","Birmingham City","eng Championship","23","1,680","18.7","18","5","6","1","2","3","1","0","0","0","477","726","65.7","20","38","24","16","51","7683","3329","251","301","83.4","162","239","67.8","44","115","38.3","48","32","7","3","1","5","0","4","3","0","0","0","1","0","432","3223","1629","64","37","11","39","20","468","81","58","22","37.9","28","48.3","27","20","20","6","1","18","31","58.1","13","19","4","15","15","42","32","1","12","25","32.4","DF,FW"
"948","Anel Ahmedhodžić",2860,"2","45","74.4","56.3","35.7","777","62","72","2022-2023","23","ba BIH","Sheffield Utd","eng Championship","34","2,860","31.8","32","2","1","6","2","8","6","0","0","0","992","1334","74.4","20","79","14","4","100","16654","5439","487","568","85.7","382","495","77.2","96","190","50.5","45","34","0","0","6","2","3","2","1","0","0","1","0","0","777","5168","3132","70","60","1","28","17","934","55","28","10","35.7","15","53.6","72","41","45","21","6","35","57","61.4","22","29","12","17","62","134","101","0","67","52","56.3","DF"
"949","Han-Noah Massengo",493,"0","5","79.3","75","33.3","164","9","14","2022-2023","21","fr FRA","Bristol City","eng Championship","10","493","5.5","6","4","3","0","0","0","0","0","0","0","165","208","79.3","0","14","0","0","25","2706","674","83","95","87.4","68","79","86.1","12","22","54.5","5","2","0","0","1","2","0","0","0","0","0","0","0","0","164","975","404","6","6","1","10","8","180","8","9","3","33.3","5","55.6","14","7","7","6","1","5","9","55.6","4","4","1","3","9","23","1","0","6","2","75","MF"
"950","Matty James",2961,"4","46","79.7","42.4","61.5","760","23","64","2022-2023","31","eng ENG","Bristol City","eng Championship","34","2,961","32.9","33","1","0","0","0","0","0","0","0","0","1140","1430","79.7","24","105","16","5","112","20592","5876","495","548","90.3","477","554","86.1","131","267","49.1","46","29","16","0","0","0","1","4","3","1","0","0","0","0","760","2917","1124","15","15","0","22","17","979","18","26","16","61.5","9","34.6","64","38","21","32","11","32","66","48.5","34","28","10","18","23","87","33","0","39","53","42.4","MF"
"951","Ryan Woods",1457,"3","27","83.9","38.9","57.1","599","8","23","2022-2023","28","eng ENG","2 Teams","eng Championship","28","1,457","16.2","16","12","10","0","2","2","0","0","0","0","807","962","83.9","14","72","11","1","79","13663","3954","390","429","90.9","292","328","89","87","141","61.7","27","20","3","1","1","1","1","3","3","0","0","0","0","0","599","2218","764","9","11","3","12","10","743","5","7","4","57.1","2","28.6","23","9","11","8","4","5","22","22.7","17","12","3","9","8","31","10","0","14","22","38.9","MF"
"952","Samuel Bastien",551,"1","13","88.1","36.8","25","192","1","9","2022-2023","25","cd COD","Burnley","eng Championship","18","551","6.1","7","11","13","1","1","2","1","0","0","0","229","260","88.1","5","21","5","0","24","3543","599","114","123","92.7","90","98","91.8","13","17","76.5","13","12","0","0","1","0","0","1","1","0","0","0","0","0","192","1159","443","8","7","1","13","4","246","33","8","2","25","4","50","9","6","4","2","3","2","7","28.6","5","6","2","4","1","10","6","0","7","12","36.8","MF,FW"
"953","Curtis Tilt",2238,"0","13","76.6","64.9","53.8","621","27","38","2022-2023","30","jm JAM","Wigan Athletic","eng Championship","26","2,238","24.9","25","1","2","1","0","1","1","0","0","0","721","941","76.6","3","30","1","1","27","13928","5042","255","301","84.7","378","430","87.9","78","182","42.9","13","10","0","0","0","2","1","0","0","0","0","0","0","0","621","2821","1279","11","11","2","22","15","645","6","13","7","53.8","2","15.4","38","26","25","12","1","17","22","77.3","5","23","17","6","27","65","71","2","50","27","64.9","DF"
"954","Matthew Sorinola",1680,"5","33","73.6","26.1","34.8","525","12","32","2022-2023","21","eng ENG","Swansea City","eng Championship","29","1,680","18.7","19","10","8","2","3","5","2","0","0","0","585","795","73.6","21","22","19","9","33","8493","2003","352","400","88","183","246","74.4","32","72","44.4","33","29","2","1","1","0","0","5","4","0","0","1","0","0","525","3043","1266","48","15","16","39","22","612","164","23","8","34.8","11","47.8","32","21","14","12","6","14","29","48.3","15","26","4","22","12","44","19","0","12","34","26.1","DF,MF"
